research_comp_info_smelting,researched when playing inspect on lava#a decent amount of IQ is needed#before mankind can research this##enables the construction of a smelting furnace#at the cost of 2 rocks and 2 sand#when metal or glass researches are found#only then can the furnace be operated,研究岩漿後習得#人類需要一定程度的IQ#才能學會熔煉技術##建造熔煉爐的時候#需要使用2塊石頭和2個沙#必須學會金屬或玻璃的加工知識#才能讓熔煉爐開始熔煉金屬或玻璃,研究岩浆后习得#人类需要一定程度的IQ#才能学会熔炼技术##建造熔炼炉的时候#需要使用2块石头和2个沙#必须学会金属或玻璃的加工知识#才能让熔炼炉开始熔炼开始工作,исследуется при игре в инспекцию лавы#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить плавильную печь#за счет 2 камней и 2 песка#когда будут найдены исследования металла или стекла#только тогда можно будет управлять печью,,,,исследуется при игре в инспекцию лавы#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить плавильную печь#за счет 2 камней и 2 песка#когда будут найдены исследования металла или стекла#только тогда можно будет управлять печью,,0,
research_comp_info_metal,researched when playing inspect on ore#but only once a smelting furnace has been researched#enables the creation of metal and gold bars from ore and gold ore,研究礦物後習得#但必須先研究出熔煉爐#可以將礦物或金礦加工成合金或金條,研究矿物后习得#但必须先研究出熔炼炉#可以将矿物或金矿加工成金属或金条,"исследуется при игре в инспекцию руды#но только после того, как была исследована плавильная печь#позволяет создавать металлические и золотые слитки из руды и золотой руды",,,,"исследуется при игре в инспекцию руды#но только после того, как была исследована плавильная печь#позволяет создавать металлические и золотые слитки из руды и золотой руды",,0,
research_comp_info_glass,researched when playing inspect on sand#but only once a smelting furnace has been researched#enables the creation of glass from sand,研究沙子後習得#但必須先研究出熔煉爐#可以將沙子加工成玻璃,研究沙子后习得#但必须先研究出熔炼炉#可以将沙子加工成玻璃,"исследуется при игре в ""осмотр на песке"" #но только после того, как была исследована плавильная печь#позволяет создавать стекло из песка",,,,"исследуется при игре в ""осмотр на песке"" #но только после того, как была исследована плавильная печь#позволяет создавать стекло из песка",,0,
research_comp_info_farm,researched when playing inspect on manure#but only once wheat has been found#humans will build farms at the cost of#1 log and 1 manure and#will plant regrowable wheat plants there,研究糞便後習得#但人類需要看過野生小麥#人類會使用#1個樹幹和1個糞便建造#農田會生產出源源不絕的小麥,研究粪便后习得#但人类需要找到过小麦#人类会用#1个原木和1个粪便建造#农田，生产出源源不绝的小麦,"исследуется при игре в инспекцию навоза#но только после того, как будет найдена пшеница#люди будут строить фермы за счет#1 бревна и 1 навоза и#будут сажать там выращиваемые растения пшеницы",,,,"исследуется при игре в инспекцию навоза#но только после того, как будет найдена пшеница#люди будут строить фермы за счет#1 бревна и 1 навоза и#будут сажать там выращиваемые растения пшеницы",,0,
research_comp_info_fertilizer,researched when playing inspect on bones#fertilizer is a wearable item and consumed#when harvesting farms for a better yield,研究骨頭後習得#肥料會被人類隨身攜帶並在施肥時消耗#施肥過的農田會有更高的產量,研究骨头后习得#肥料会被人类随身携带并在施肥时消耗#施肥后的农田会有更好的产量,исследуется при игре в игры на костях#удобрения являются носимым предметом и потребляются#при уборке урожая на фермах для повышения урожайности,,,,исследуется при игре в игры на костях#удобрения являются носимым предметом и потребляются#при уборке урожая на фермах для повышения урожайности,,0,
research_comp_info_oilwell,researched when playing inspect on oil#a decent amount of IQ is needed#before mankind can research this##enables the construction of a oil refinery#at the cost of 1 metal#produces oil drums over time,研究石油後習得#人類需要一定程度的IQ#才能學會煉油##建造煉油廠需要#1塊合金作為材料#會自動生產出油桶,研究石油后习得#人类需要一定程度的IQ#才能学会炼油##建造炼油厂需要的材料是#1块合金#会自动生产出油桶,исследуется при игре в инспекцию нефти#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить нефтеперерабатывающий завод#стоимостью 1 металл#со временем производит нефтяные бочки,,,,исследуется при игре в инспекцию нефти#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить нефтеперерабатывающий завод#стоимостью 1 металл#со временем производит нефтяные бочки,,0,
research_comp_info_computer,researched when playing inspect on a battery#a lot of IQ is needed#before mankind can research this##enables the construction of a computer#at the cost of 2 batteries and 1 glass#enables other researches,研究電池後習得#人類需要較高的IQ#才能發展到此階段##建造電腦需要#2個電池和1片玻璃作為材料#能讓人類繼續發展高科技,研究电池后习得#人类需要较高的IQ#才能发展到此阶段##建造电脑需要的材料是#2个电池和1片玻璃#能让人类继续发展高科技,исследуется при игре в инспекцию на батарее#требуется много IQ#прежде чем человечество сможет исследовать это##позволяет построить компьютер#за счет 2 батарей и 1 стекла#позволяет проводить другие исследования,,,,исследуется при игре в инспекцию на батарее#требуется много IQ#прежде чем человечество сможет исследовать это##позволяет построить компьютер#за счет 2 батарей и 1 стекла#позволяет проводить другие исследования,,0,
research_comp_info_car,researched automatically when a factory is built and#there is at least 1 metal$ 1 oil drum and 1 battery#in stock##cars cost 1 metal$ 1 oil drum and 1 battery to#be crafted##increases the drivers movement speed greatly#if gold bars are present#humans might build gold cars,當人類建造工廠後自動習得並生產#需要有1塊合金$ 1桶油桶和1個電池#同時存在倉庫裡##汽車需要1塊合金$ 1桶油桶和1個電池#作為製造材料##可以提升人類的移動速度##假如倉庫中有金條#人類也可能會使用金條製造汽車,当人类建造工厂后自动习得并生产#需要有1块金属$ 1个油桶和1块电池#同时存在仓库裡##汽车需要1块合金$ 1桶油桶和1个电池#作为制造材料##可以提升人类的移动速度##假如仓库中有金条#人类也可能制造黄金汽车,"исследуется автоматически, когда построен завод и#на складе есть хотя бы 1 металл$ 1 бочка нефти и 1 батарея#автомобили стоят 1 металл$ 1 бочка нефти и 1 батарея, чтобы#быть изготовленными#увеличивает скорость передвижения водителя#если есть золотые слитки#люди могут строить золотые автомобили",,,,"исследуется автоматически, когда построен завод и#на складе есть хотя бы 1 металл$ 1 бочка нефти и 1 батарея#автомобили стоят 1 металл$ 1 бочка нефти и 1 батарея, чтобы#быть изготовленными#увеличивает скорость передвижения водителя#если есть золотые слитки#люди могут строить золотые автомобили",,0,
research_comp_info_boat,researched when playing inspect on the sea#boats cost 1 log to be crafted#enables the user to traverse the sea,研究海洋後習得#用1個樹幹製造#可以讓人類在海上移動,研究海洋后习得#用1个树干制造#可以让人类在海上移动,исследуется при игре в инспекцию на море#лодки стоят 1 журнал для создания#позволяет пользователю пересекать море,,,,исследуется при игре в инспекцию на море#лодки стоят 1 журнал для создания#позволяет пользователю пересекать море,,0,
research_comp_info_thunder,researched automatically when striking a human with thunder#a decent amount of IQ is needed#before mankind can research this##enables the construction of a lightning rod#at the cost of 1 metal#if thunder strikes near the lightning rod#it'll absorb the thunder and output batteries,當人類被閃電擊中後自動習得#人類需要一定程度的IQ#才能研發避雷針##建造避雷針需要#1塊合金作為材料#假如避雷針附近出現閃電#避雷針會吸收閃電並生產電池,当人类被闪电击中后自动习得#人类需要一定程度的IQ#才能研发避雷针##建造避雷针需要使用#1块金属作为材料#假如避雷针附近出现闪电#避雷针将会吸收闪电并生产电池,исследуется автоматически при ударе человека громом#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить громоотвод#стоимостью 1 металл#если гром ударит рядом с громоотводом#он поглотит гром и выведет батареи,,,,исследуется автоматически при ударе человека громом#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить громоотвод#стоимостью 1 металл#если гром ударит рядом с громоотводом#он поглотит гром и выведет батареи,,0,
research_comp_info_rocket,researched automatically when the computer and the telescope#are built and gunpowder is researched##enables the construction of a rocket#at the cost of 4 metal and 4 oil drums#creates a possible way out for mankind,當人類建造出電腦和望遠鏡#並且研究過火藥後自動習得##建造火箭需要#4塊合金和4桶油桶作為材料#開創人類的出路,当人类建造出电脑和望远镜#并且研究过火药后自动习得##建造火箭需要使用#4块金属和4个油桶#开创人类可能的出路,"исследуется автоматически, когда компьютер и телескоп#построены и исследуется порох##позволяет построить ракету#за счет 4 металлических и 4 нефтяных бочек#создает возможный выход для человечества",,,,"исследуется автоматически, когда компьютер и телескоп#построены и исследуется порох##позволяет построить ракету#за счет 4 металлических и 4 нефтяных бочек#создает возможный выход для человечества",,0,
research_comp_info_gunpowder,researched when playing inspect on sulfur#a decent amount of IQ is needed#before mankind can research this##gunpowder will be made from mixing coal with sulfur at the main base##gunpowder enables the crafting of guns#and is needed for the rocket science research,研究硫磺後習得#人類需要一定程度的IQ#才能製造火藥##火藥需要混合煤炭和硫磺##火藥可用來製造槍#火藥也是研發火箭的必要材料,研究硫磺后习得#人类需要一定程度的IQ#才能制造火药##火药需要混合木炭和硫磺##火药可用来制造枪#火药也是研发火箭的必要材料,исследуется при игре в инспекцию по сере#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##порох будет изготовлен из смешивания угля с серой на основной базе##порох позволяет создавать оружие#и необходим для исследований в области ракетостроения,,,,исследуется при игре в инспекцию по сере#требуется приличное количество IQ#прежде чем человечество сможет исследовать это##порох будет изготовлен из смешивания угля с серой на основной базе##порох позволяет создавать оружие#и необходим для исследований в области ракетостроения,,0,
research_comp_info_gun,researched automatically when gunpowder is researched$#mankind's nature is violent or evil#and a factory has been built##craftable item at the cost of 1 metal and 1 gunpowder,研究火藥後自動習得$ 人類的天性必須是暴力或邪惡#並且已經擁有工廠##用1塊合金和1個火藥製造,研究火药后自动习得$ 人类的天性必须是暴力或邪恶#并且已经拥有工厂##用1块合金和1个火药制造,"исследуется автоматически, когда исследуется порох$#природа человечества жестока или зла#и была построена фабрика##ремесленный предмет стоимостью 1 металл и 1 порох",,,,"исследуется автоматически, когда исследуется порох$#природа человечества жестока или зла#и была построена фабрика##ремесленный предмет стоимостью 1 металл и 1 порох",,0,
research_comp_info_telescope,researched when playing inspect on glass#a lot of IQ is needed#before mankind can research this##enables the construction of a telescope#at the cost of 2 glass and 1 metal#offers insight for space related topics,研究玻璃後習得#人類需要較高的IQ#才能發展到此階段##建造望遠鏡需要#2片玻璃和1塊合金作為材料#可以發展外太空領域的知識,研究玻璃后习得#需要大量IQ#在人类能够研发此物前#使人类能制造望远镜#消耗2块玻璃和1块金属#提供了与太空相关问题的见解,"исследуется при игре в ""осмотр на стекле"" #требуется большой коэффициент интеллекта#прежде чем человечество сможет исследовать это##позволяет построить телескоп#стоимостью 2 стекла и 1 металл#предлагает понимание тем, связанных с космосом",,,,"исследуется при игре в ""осмотр на стекле"" #требуется большой коэффициент интеллекта#прежде чем человечество сможет исследовать это##позволяет построить телескоп#стоимостью 2 стекла и 1 металл#предлагает понимание тем, связанных с космосом",,0,
research_comp_info_windmill,researched when playing inspect on wheat#a little bit of IQ is needed#before mankind can research this##enables the construction of a windmill#at the cost of 2 logs#creates flour from wheat over time,研究小麥後習得#人類需要一點IQ#才能建造風車##建造風車需要#2個樹幹作為材料#能將小麥加工成麵粉,研究小麦后习得#需要一点IQ#在人类可以能研究此物前##使人类能制造风车#消耗2根原木#随着时间的推移从小麦中产生面粉,исследуется при игре в инспекцию пшеницы#требуется немного IQ#прежде чем человечество сможет исследовать это##позволяет построить ветряную мельницу#стоимостью 2 бревна#со временем создает муку из пшеницы,,,,исследуется при игре в инспекцию пшеницы#требуется немного IQ#прежде чем человечество сможет исследовать это##позволяет построить ветряную мельницу#стоимостью 2 бревна#со временем создает муку из пшеницы,,0,
research_comp_info_writing,researched when playing inspect on a feather#a little bit of IQ is needed#before mankind can research this##enables the the ability to document,研究羽毛後習得#人類需要一點IQ#才能學會書寫##擁有記錄事情的能力,研究羽毛后习得#需要一点IQ#在人类能研究此物前##使人类拥有记录能力,исследуется при игре в инспекцию на пере#требуется немного IQ#прежде чем человечество сможет исследовать это##позволяет документировать,,,,исследуется при игре в инспекцию на пере#требуется немного IQ#прежде чем человечество сможет исследовать это##позволяет документировать,,0,
research_comp_info_law,researched automatically when writing is researched#and mankind's nature is mixed or aggressive#make mankind more peaceful and prevents#them from becoming violent or evil,當人類學會書寫後自動習得#當人類是中庸或好鬥天性時#會讓人類更偏向和平天性#並讓人類的天性不會偏向暴力或邪惡,研究书写后自动习得#人的本性是混合和好斗时#使人类更爱好和平，并防止#人变得暴力或邪恶,"исследуется автоматически, когда исследуется письменность#и природа человечества смешанная или агрессивная#сделайте человечество более мирным и предотвратите#их от насилия или зла",,,,"исследуется автоматически, когда исследуется письменность#и природа человечества смешанная или агрессивная#сделайте человечество более мирным и предотвратите#их от насилия или зла",,0,
research_comp_info_currency,researched when playing inspect on gold#a little bit of IQ is needed#before mankind can research this##mankind sees value in gold and creates currency#that enables trade,研究金礦後習得#人類需要一點IQ#才能發明貨幣##人類看見了黃金的價值並將之作為貨幣#可以發展交易,研究黄金后习得#需要一点IQ#在人类研究此物前##人类发现了黄金的价值，创造了货币#使得贸易产生,исследуется при осмотре золота#требуется немного IQ#прежде чем человечество сможет это исследовать##человечество видит ценность в золоте и создаёт валюту#которая позволяет торговлю,,,,исследуется при осмотре золота#требуется немного IQ#прежде чем человечество сможет это исследовать##человечество видит ценность в золоте и создаёт валюту#которая позволяет торговлю,,0,
research_comp_info_spacetime,researched when playing inspect on plutonium#an immense amount of IQ is needed#before mankind can research this##enables the construction of a spacetime portal#at the cost of 5 plutonium#creating a true escape to their end!,研究鈽元素後習得#人類需要極高的IQ#才能研究鈽元素##可用於建造時空傳送門#需要花費5個鈽元素建造傳送門#逃離他們末日命運的真正方式,研究钚元素后习得#需要大量的IQ#在人类能够研究此物前#使人类能够建造时空传送门#消耗5份钚元素#创造货真价实的逃脱之路！,исследуется при игре в инспекцию плутония#требуется огромное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить портал пространства-времени#ценой 5 плутония#создавая настоящий побег до их конца!,,,,исследуется при игре в инспекцию плутония#требуется огромное количество IQ#прежде чем человечество сможет исследовать это##позволяет построить портал пространства-времени#ценой 5 плутония#создавая настоящий побег до их конца!,,0,
,,,,,,,,,,0,
comp info hidden,,,,,,,,,,0,
research_comp_info_hidden_fire,mankind will understand fire once they see it,人類初次看見野火就會習得,人类初次看见火后习得,"человечество поймет, как создать огонь, как только увидит его",,,,"человечество поймет, как создать огонь, как только увидит его",,0,
research_comp_info_hidden_knife,mankind will create knives from a sharp type of mineral,人類將會用鋒利的礦物製造刀,人类利用锋利的矿物制造刀,человечество создаст ножи из острого вида минерала,,,,человечество создаст ножи из острого вида минерала,,0,
research_comp_info_hidden_axe,mankind will find out about axes#when trees are inspected,人類將會在研究樹木時#發明出斧頭,人类在检查树木时#发现了斧子,человечество узнает об топорах#при осмотре деревьев,,,,человечество узнает об топорах#при осмотре деревьев,,0,
research_comp_info_hidden_pickaxe,mankind will find out about pickaxes#when minerals are inspected,人類將會在研究礦物時#發明出十字鎬,人类在检查矿物时#发现了镐,человечество узнает о кирках#при осмотре полезных ископаемых,,,,человечество узнает о кирках#при осмотре полезных ископаемых,,0,
research_comp_info_hidden_hammer,mankind will find out about hammers#when unbuilt buildings are inspected,人類將會在研究施工中的建築時#發明出錘子,人类在检查未完工的建筑时#发现了锤子,человечество узнает о молотках#при осмотре недостроенных зданий,,,,человечество узнает о молотках#при осмотре недостроенных зданий,,0,
research_comp_info_hidden_fishing_rod,mankind will find out about fishing rods#when fish are inspected,人類將會在研究魚群時#發明出釣竿,人类在检查鱼群时#发现了鱼竿,человечество узнает о удочках#при осмотре рыбы,,,,человечество узнает о удочках#при осмотре рыбы,,0,
research_comp_info_hidden_cactus,mankind will find out about this#when cacti are inspected,人類將會在研究仙人掌時#發現仙人掌刺的特性,人类在检查仙人掌时#发现了这个,человечество узнает об этом#при осмотре кактусов,,,,человечество узнает об этом#при осмотре кактусов,,0,
research_comp_info_hidden_toxicberry,mankind will find out about this#when toxic berries are inspected,人類將會在研究毒莓果時#發現毒莓果的特性,人类在检查毒性浆果时#发现了这个,человечество узнает об этом#когда будут проверены токсичные ягоды,,,,человечество узнает об этом#когда будут проверены токсичные ягоды,,0,
research_comp_info_hidden_antitoxin,mankind will find out about this#when herbs are inspected,人類將會在研究藥草時#發現基礎藥物,人类在检查草药时#发现了这个,человечество узнает об этом#когда будут проверены травы,,,,человечество узнает об этом#когда будут проверены травы,,0,
research_comp_info_hidden_advmeds,mankind will find out about this#when coral is inspected,人類將會在研究藥草時#發現進階藥物,人类在检查珊瑚时#发现了这个,человечество узнает об этом#при осмотре кораллов,,,,человечество узнает об этом#при осмотре кораллов,,0,
research_comp_info_hidden_vaccine,mankind will create a vaccine#to conquer the plague,人類將會研發疫苗#用來戰勝瘟疫,人类战胜瘟疫#制造了疫苗,человечество создаст вакцину#для борьбы с чумой,,,,человечество создаст вакцину#для борьбы с чумой,,0,
research_comp_info_hidden_domestication,mankind will find out about this#when domesticatable critters are inspected,人類將會在研究可被馴養的動物時#發現馴養動物的方法,人类检查驯化的小动物时#发现了这个,человечество узнает об этом#при осмотре одомашниваемых тварей,,,,человечество узнает об этом#при осмотре одомашниваемых тварей,,0,
research_comp_info_hidden_spinning_wheel,mankind will find out about this#when wool is inspected,人類將會在研究羊毛時#發明紡車,人类检查羊毛时#发现了这个,человечество узнает об этом#при осмотре шерсти,,,,человечество узнает об этом#при осмотре шерсти,,0,
research_comp_info_hidden_clothing,mankind will find out about this#when fabric is inspected,人類將會在研究布料時#發明衣服,人类检查布时#发现了这个,человечество узнает об этом#при осмотре ткани,,,,человечество узнает об этом#при осмотре ткани,,0,
research_comp_info_hidden_cookpot,mankind will find out about this#when water is inspected and man has found out about fire,人類擁有營火並研究積水時#將能發明鍋子,人类检查水，并且已经发现了火时#发现了这个,"человечество узнает об этом#при осмоте воды, а человек знает об огне",,,,"человечество узнает об этом#при осмоте воды, а человек знает об огне",,0,
research_comp_info_hidden_oven,mankind will find out about this#when coal is inspected,人類將會在研究煤炭時#發明烤爐,人类检查煤时#发现了这个,человечество узнает об этом#при проверке угля,,,,человечество узнает об этом#при проверке угля,,0,
research_comp_info_hidden_charcoal,mankind will find out about this#when logs are inspected,人類將會在研究樹幹時#發現木炭,人类检查原木时#发现了这个,человечество узнает об этом#при проверке брёвен,,,,человечество узнает об этом#при проверке брёвен,,0,
research_comp_info_hidden_smelting,mankind will find out about this#when a volcano is inspected,人類將會在研究火山時#發現熔煉技術,人类检查火山时#发现了这个,человечество узнает об этом#при осмотре вулкана,,,,человечество узнает об этом#при осмотре вулкана,,0,
research_comp_info_hidden_metal,mankind will find out about this#when ore is inspected,人類將會在研究礦物時#發現合金,人类检查矿石时#发现了这个,человечество узнает об этом#при осмотре руды,,,,человечество узнает об этом#при осмотре руды,,0,
research_comp_info_hidden_glass,mankind will find out about this#when sand is inspected,人類將會在研究沙子時#發現玻璃,人类检查沙时#发现了这个,человечество узнает об этом#при осмотре песка,,,,человечество узнает об этом#при осмотре песка,,0,
research_comp_info_hidden_farm,mankind will find out about this#when manure is inspected,人類將會在研究糞便時#發明農田,人类检查肥料时#发现了这个,человечество узнает об этом#при осмотре навоза,,,,человечество узнает об этом#при осмотре навоза,,0,
research_comp_info_hidden_fertilizer,mankind will find out about this#when bones are inspected,人類將會在研究骨頭時#發現肥料,人类检查骨头时#发现了这个,человечество узнает об этом#при осмотре костей,,,,человечество узнает об этом#при осмотре костей,,0,
research_comp_info_hidden_oilwell,mankind will find out about this#when oil is inspected,人類將會在研究油田時#發明煉油廠,人类检查油时#发现了这个,человечество узнает об этом#при осмотре нефти,,,,человечество узнает об этом#при осмотре нефти,,0,
research_comp_info_hidden_computer,mankind will find out about this#when batteries are inspected,人類將會在研究電池時#發明電腦,人类检查电池时#发现了这个,человечество узнает об этом#при осмотре батарей,,,,человечество узнает об этом#при осмотре батарей,,0,
research_comp_info_hidden_car,mankind will find out about this#when a factory is built,人類蓋出工廠後#將會發明出汽車,一家工厂建成时#人类发现了这个,человечество узнает об этом#когда будет построена фабрика,,,,человечество узнает об этом#когда будет построена фабрика,,0,
research_comp_info_hidden_boat,mankind will find out about this#when the sea is inspected,人類將會在研究海洋時#發明船,人类检查海时#发现了这个,человечество узнает об этом#при исследовании моря,,,,человечество узнает об этом#при исследовании моря,,0,
research_comp_info_hidden_thunder,mankind will find out about this#when they see electricity up close,人類將會在近距離看見電流時#發明出避雷針,人类近距离看到电时#发现了这个,"человечество узнает об этом#, когда увидит электричество вблизи",,,,"человечество узнает об этом#, когда увидит электричество вблизи",,0,
research_comp_info_hidden_rocket,mankind will find out about this#when they have the tools and knowledge to achieve this feat,當人類的工具與知識達到巔峰之後#將會發明火箭,当人类有工具和知识，实现这个壮举时#发现了这个,человечество узнает об этом#когда у них будут инструменты и знания для достижения этого подвига,,,,человечество узнает об этом#когда у них будут инструменты и знания для достижения этого подвига,,0,
research_comp_info_hidden_gunpowder,mankind will find out about this#when sulfur is inspected,人類將會在研究硫磺時#發現火藥,人类检查硫磺时#发现了这个,человечество узнает об этом#при осмотре серы,,,,человечество узнает об этом#при осмотре серы,,0,
research_comp_info_hidden_gun,mankind will find out about this#when they are violent and intelligent,高智商的人類若天性是暴力時#將會發明槍,当人类是暴力而且聪明时#发现了这个,человечество узнает об этом#когда они будут жестокими и разумными,,,,человечество узнает об этом#когда они будут жестокими и разумными,,0,
research_comp_info_hidden_telescope,mankind will find out about this#when glass is inspected,人類將會在研究玻璃時#發現望遠鏡,人类检查玻璃时#发现了这个,человечество узнает об этом#при осмотре стекла,,,,человечество узнает об этом#при осмотре стекла,,0,
research_comp_info_hidden_windmill,mankind will find out about this#when wheat is inspected,人類將會在研究小麥時#發明風車,人类检查小麦时#发现了这个,человечество узнает об этом#при осмотре пшеницы,,,,человечество узнает об этом#при осмотре пшеницы,,0,
research_comp_info_hidden_writing,mankind will find out about this#when a feather is inspected,人類將會在研究羽毛時#發明書寫技術,人类检查羽毛时#发现了这个,человечество узнает об этом#при осмотре пера,,,,человечество узнает об этом#при осмотре пера,,0,
research_comp_info_hidden_law,mankind will create laws#when they are violent and can document rules,當人類是暴力天性並且能書寫文件時#人類將會建立法律制度,当人类是暴力而且能够记录规则时#发现了法律,человечество создаст законы#когда они будут жестокими и смогут документировать правила,,,,человечество создаст законы#когда они будут жестокими и смогут документировать правила,,0,
research_comp_info_hidden_currency,mankind will find out about this#when gold is inspected,人類將會在研究金礦時#發明貨幣,人类检查黄金时#发现了这个,человечество узнает об этом#при осмотре золота,,,,человечество узнает об этом#при осмотре золота,,0,
research_comp_info_hidden_spacetime,mankind will find out about this#when plutonium is inspected,人類將會在研究鈽元素時#發明時空傳送門,人类检查钚元素时#发现了这个,человечество узнает об этом#при осмотре плутония,,,,человечество узнает об этом#при осмотре плутония,,0,
,,,,,,,,,,0,
in-game info,,,,,,,,,,0,
research_info_fire,unlocks a bright future,開啟光明的未來,开启光明的未来,открывает светлое будущее,,,,открывает светлое будущее,,0,
research_info_knife,craftable#requires 11 flint,可被製作#需要11塊燧石,可制作#需要11块燧石,для изготовления#требуется 11 кремней,,,,для изготовления#требуется 11 кремней,,0,
research_info_axe,craftable#requires 1 twig + 1 rock#harvest trees,可被製作#需要1根樹枝 + 1塊石頭#砍伐樹木用,可制作#需要1根树枝+1块石头#收割树木,для изготовления#требуется 1 ветка + 1 камень#урожай деревьев,,,,для изготовления#требуется 1 ветка + 1 камень#урожай деревьев,,0,
research_info_pickaxe,craftable#requires 1 twig + 1 rock#mine minerals,可被製作#需要1根樹枝 + 1塊石頭#開採礦物用,可制作#需要1根树枝+1块石头#采集矿物,для изготовления#требуется 1 веточка + 1 камень#добывайте полезные ископаемые,,,,для изготовления#требуется 1 веточка + 1 камень#добывайте полезные ископаемые,,0,
research_info_hammer,craftable#requires 1 twig + 1 rock#faster building,可被製作#需要1根樹枝 + 1塊石頭#提升建築速度,可制作#需要1根树枝+1块石头#更快地建造,для изготовления#требуется 1 ветка + 1 камень#более быстрое строительство,,,,для изготовления#требуется 1 ветка + 1 камень#более быстрое строительство,,0,
research_info_fishing_rod,craftable#1 twig,可被製作#需要1根樹枝,可制作#需要1根树枝,ремесленный#1 веточка,,,,ремесленный#1 веточка,,0,
research_info_cactus,will not harvest#those needles are dangerous!,無法採集#那些針非常危險！,不能收获#那些针头是危险的,не соберет#эти иглы опасны!,,,,не соберет#эти иглы опасны!,,0,
research_info_toxicberry,the purple berries#are poisonous...,紫色漿果#具有毒性……,紫色浆果#是有毒的……,фиолетовые ягоды#ядовиты...,,,,фиолетовые ягоды#ядовиты...,,0,
research_info_antitoxin,craftable#1 herb per antidote#crafted and used#immediately after intoxication,可被製作#每份解毒劑需要1份藥草#中毒後會立刻製作並使用,可制作的#每份解毒药需要1份草药#中毒后立即使用,изготавливается#1 трава на противоядие#изготавливается и используется#сразу после интоксикации,,,,изготавливается#1 трава на противоядие#изготавливается и используется#сразу после интоксикации,,0,
research_info_advmeds,advanced medicinal understanding,理解進階藥物,高级治疗理解,углубленное понимание медицины,,,,углубленное понимание медицины,,0,
research_info_vaccine,cures the plague disease (1 coral + 1 herb),治療瘟疫（1個珊瑚 + 1個藥草）,治疗瘟疫（1份珊瑚+1份药草）,лечит чумную болезнь (1 коралл + 1 трава),,,,лечит чумную болезнь (1 коралл + 1 трава),,0,
research_info_domestication,the ability to have livestock#livestock will eat wheat#humans will build fences,有能力飼養家畜#家畜會吃小麥#人類會建造圍欄,饲养牲畜的能力#牲畜将吃小麦#人类会建起篱笆,возможность иметь скот#скот будет есть пшеницу#люди будут строить заборы,,,,возможность иметь скот#скот будет есть пшеницу#люди будут строить заборы,,0,
research_info_spinning_wheel,building#requires 1 log#turns wool into cloth,建築#需要1個樹幹#將羊毛加工成布料,建造#需要1根原木#将羊毛做成衣服,здание#требуется 1 бревно#перерабатывает шерсть в ткань,,,,здание#требуется 1 бревно#перерабатывает шерсть в ткань,,0,
research_info_clothing,craftable#requires 1 cloth#makes the wearer warmer$# happier and safer,可被製作#需要1塊布料#讓人類感到更溫暖$#愉快和安全,可制作#需要1块布#穿起来更暖和$#更开心、更安全,изготавливается#требует 1 ткань#делает владельца теплее$# счастливее и безопаснее,,,,изготавливается#требует 1 ткань#делает владельца теплее$# счастливее и безопаснее,,0,
research_info_cookpot,building#requires 1 rock + 1 log#unlocks cooking recipes,建築#需要1塊石頭 + 1個樹幹#解鎖烹飪食譜,建造#需要1块岩石+1根原木#解锁烹饪食谱,строительство#требуется 1 камень + 1 бревно#открывает рецепты приготовления пищи,,,,строительство#требуется 1 камень + 1 бревно#открывает рецепты приготовления пищи,,0,
research_info_oven,building#requires 2 clay + 2 coal#unlocks baking recipes,建築#需要2塊黏土 + 2個煤炭#解鎖烘培食譜,建造#需要2块黏土+2块煤#解锁烹饪食谱,строительство#требуется 2 глины + 2 угля#открывает рецепты выпечки,,,,строительство#требуется 2 глины + 2 угля#открывает рецепты выпечки,,0,
research_info_charcoal,1 log = 1 coal in oven,烤爐能將1個樹幹加工為1個煤炭,1根原木=1块在炉子中的煤,1 бревно = 1 уголь в печи,,,,1 бревно = 1 уголь в печи,,0,
research_info_smelting,building#requires 2 rocks + 2 sand#is built near lava#refines materials,建築#需要2塊石頭 + 2個沙#蓋在岩漿旁邊#可以提煉材料,建造#需要2块岩石+2堆沙#在靠近岩浆处建造#精炼材料,здание#требует 2 камня + 2 песка#строится рядом с лавой#перерабатывает материалы,,,,здание#требует 2 камня + 2 песка#строится рядом с лавой#перерабатывает материалы,,0,
